benchmark,scenario,noise_ratio,samples_per_client,num_clients,seed,method,exact_recovery,term_precision,term_recall,test_nmse,train_mse,spurious_accepted,exception_recovered,runtime_seconds,communication_bytes,search_evaluations,discovered_terms,expression,stop_reason
base,complementary,0.03,300,4,9013,centralized-tree-gp,0.0,0.3333333333333333,0.3333333333333333,5.3497052116398065e-06,0.0076188482348522124,0.0,1.0,0.8375007230001756,0,1491,"expr:add(sin(x2),x1);expr:add(square(x3),x1);x1",-0.001234 + 0.9961*(sin(x2)+x1) + 0.4974*((x3)^2+x1) + 0.5062*x1,generation budget reached
base,complementary,0.03,300,4,9013,federated-tree-gp-style,0.0,0.3333333333333333,0.3333333333333333,5.349705211640421e-06,0.0076188482348522124,0.0,1.0,0.9912020899996605,530048,1491,"expr:add(sin(x2),x1);expr:add(square(x3),x1);x1",-0.001234 + 0.9961*(sin(x2)+x1) + 0.4974*((x3)^2+x1) + 0.5062*x1,generation budget reached
base,complementary,0.03,300,4,9013,centralized-residual-counterexample-gp,0.0,0.3333333333333333,0.3333333333333333,5.3497052116398065e-06,0.0076188482348522124,0.0,1.0,0.7984571950000827,0,1488,"expr:add(sin(x2),x1);expr:add(square(x3),x1);x1",-0.001234 + 0.9961*(sin(x2)+x1) + 0.4974*((x3)^2+x1) + 0.5062*x1,generation budget reached
base,complementary,0.03,300,4,9014,fedfalsify-v05,1.0,1.0,1.0,1.4765709947028777e-06,0.0077697267051632995,0.0,1.0,0.3269455139998172,238311,5,sin(x2);x1;x3^2,0.000568 + 2.001·x₁ + 0.5005·x₃² + 0.9948·sin(x₂),target federated MSE reached; no replacement passed the federated certificate
base,complementary,0.03,300,4,9014,centralized-tree-gp,0.0,0.3333333333333333,0.3333333333333333,1.4765709812181407e-06,0.007769726705163301,0.0,1.0,0.9190763589999733,0,1624,"expr:add(sin(x2),square(x3));expr:add(sin(x2),x1);x1",0.000568 + 0.5005*(sin(x2)+(x3)^2) + 0.4943*(sin(x2)+x1) + 1.507*x1,generation budget reached
base,complementary,0.03,300,4,9014,federated-tree-gp-style,0.0,0.3333333333333333,0.3333333333333333,1.4765709812190826e-06,0.007769726705163301,0.0,1.0,1.248517878000257,674560,1624,"expr:add(sin(x2),square(x3));expr:add(sin(x2),x1);x1",0.000568 + 0.5005*(sin(x2)+(x3)^2) + 0.4943*(sin(x2)+x1) + 1.507*x1,generation budget reached
base,complementary,0.03,300,4,9014,centralized-residual-counterexample-gp,0.0,0.25,0.3333333333333333,0.0015181368279431429,0.02148293837828805,0.0,1.0,0.9495442600000388,0,1586,"cos(x3);expr:add(sin(x2),x1);expr:square(mul(square(x3),x2));x1",1.333 + 0.9959*(sin(x2)+x1) - 1.425*cos(x3) + 0.00159*(((x3)^2*x2))^2 + 1.003*x1,generation budget reached
base,complementary,0.03,300,4,9015,fedfalsify-v05,1.0,1.0,1.0,3.483717113997653e-06,0.008302977670154628,0.0,1.0,0.30454768700019486,238281,5,sin(x2);x1;x3^2,0.006049 + 1.997·x₁ + 0.4989·x₃² + 1.003·sin(x₂),target federated MSE reached; no replacement passed the federated certificate
base,complementary,0.03,300,4,9015,centralized-tree-gp,0.0,0.25,0.3333333333333333,0.003722687004479996,0.040732930267864446,0.0,1.0,0.8662033850000626,0,1586,"expr:add(cos(x1),square(x3));expr:add(sin(x2),x1);expr:mul(square(x1),square(x3));x1",-0.06911 + 0.3846*(cos(x1)+(x3)^2) + 1.009*(sin(x2)+x1) + 0.04286*((x1)^2*(x3)^2) + 0.9829*x1,generation budget reached
base,complementary,0.03,300,4,9015,federated-tree-gp-style,0.0,0.25,0.3333333333333333,0.003722687004479991,0.040732930267864474,0.0,1.0,1.5768293399996764,608448,1586,"expr:add(cos(x1),square(x3));expr:add(sin(x2),x1);expr:mul(square(x1),square(x3));x1",-0.06911 + 0.3846*(cos(x1)+(x3)^2) + 1.009*(sin(x2)+x1) + 0.04286*((x1)^2*(x3)^2) + 0.9829*x1,generation budget reached
base,complementary,0.03,300,4,9015,centralized-residual-counterexample-gp,0.0,0.25,0.3333333333333333,4.308965914434962e-06,0.008292724510985028,0.0,1.0,1.4522306839999146,0,1596,"expr:add(sin(x2),x1);expr:add(square(x3),x1);expr:sin(mul(sin(x3),x3));x1",0.01022 + 1.003*(sin(x2)+x1) + 0.5019*((x3)^2+x1) - 0.01413*sin((sin(x3)*x3)) + 0.4926*x1,generation budget reached
base,complementary,0.1,300,4,9011,fedfalsify-v05,1.0,1.0,1.0,5.784830405070248e-06,0.09099139286852306,0.0,1.0,0.43361561599976994,238124,5,sin(x2);x1;x3^2,-0.008245 + 1.996·x₁ + 0.5016·x₃² + 1.001·sin(x₂),target federated MSE reached; no replacement passed the federated certificate
base,complementary,0.1,300,4,9011,centralized-tree-gp,0.0,0.25,0.3333333333333333,2.688661929649934e-05,0.09086301627518942,0.0,1.0,1.3854929069998434,0,1576,"expr:add(cos(x3),sin(x2));expr:add(sin(x2),x1);expr:mul(cos(x3),square(x3));x1",1.232 - 1.224*(cos(x3)+sin(x2)) + 2.226*(sin(x2)+x1) - 0.1685*(cos(x3)*(x3)^2) - 0.2297*x1,generation budget reached
base,complementary,0.1,300,4,9011,federated-tree-gp-style,0.0,0.25,0.3333333333333333,2.6886619296512113e-05,0.09086301627518943,0.0,1.0,1.2303722870001366,595904,1576,"expr:add(cos(x3),sin(x2));expr:add(sin(x2),x1);expr:mul(cos(x3),square(x3));x1",1.232 - 1.224*(cos(x3)+sin(x2)) + 2.226*(sin(x2)+x1) - 0.1685*(cos(x3)*(x3)^2) - 0.2297*x1,generation budget reached
base,complementary,0.1,300,4,9011,centralized-residual-counterexample-gp,0.0,0.25,0.3333333333333333,0.002723412027220954,0.10868300290266933,0.0,1.0,0.9575264529999004,0,1601,"expr:add(sin(x2),x1);expr:cos(mul(cos(x3),square(x3)));expr:square(add(sin(x3),x3));x1",0.3507 + 0.9896*(sin(x2)+x1) - 0.4727*cos((cos(x3)*(x3)^2)) + 0.1975*((sin(x3)+x3))^2 + 1.012*x1,generation budget reached
base,complementary,0.1,300,4,9012,fedfalsify-v05,1.0,1.0,1.0,9.46300365621348e-06,0.08004866168560136,0.0,1.0,0.3103415129999121,237921,5,sin(x2);x1;x3^2,0.01062 + 1.997·x₁ + 0.4992·x₃² + 1.006·sin(x₂),target federated MSE reached; no replacement passed the federated certificate
base,complementary,0.1,300,4,9012,centralized-tree-gp,0.0,0.25,0.3333333333333333,3.0449968199057636e-05,0.07984934101824774,0.0,1.0,0.8858363330000429,0,1598,"expr:add(sin(x1),square(x3));expr:add(sin(x2),x1);expr:square(add(x3,x3));x1",0.008887 - 0.04324*(sin(x1)+(x3)^2) + 1.005*(sin(x2)+x1) + 0.1357*((x3+x3))^2 + 1.014*x1,generation budget reached
base,complementary,0.1,300,4,9012,federated-tree-gp-style,0.0,0.25,0.3333333333333333,3.044996819898043e-05,0.07984934101824774,0.0,1.0,1.1702652949998082,635456,1598,"expr:add(sin(x1),square(x3));expr:add(sin(x2),x1);expr:square(add(x3,x3));x1",0.008887 - 0.04324*(sin(x1)+(x3)^2) + 1.005*(sin(x2)+x1) + 0.1357*((x3+x3))^2 + 1.014*x1,generation budget reached
base,complementary,0.1,300,4,9012,centralized-residual-counterexample-gp,0.0,0.3333333333333333,0.3333333333333333,0.004194173711646902,0.1094852738027322,0.0,1.0,0.8583128469999792,0,1537,"expr:add(sin(x1),square(x3));expr:add(sin(x2),x1);x1",0.06736 + 0.4713*(sin(x1)+(x3)^2) + 1.017*(sin(x2)+x1) + 0.7489*x1,generation budget reached
base,complementary,0.1,300,4,9013,fedfalsify-v05,1.0,1.0,1.0,5.944116902062259e-05,0.08465386927613575,0.0,1.0,0.3218854380002085,237768,5,sin(x2);x1;x3^2,-0.004114 + 1.999·x₁ + 0.4914·x₃² + 0.9871·sin(x₂),target federated MSE reached; no replacement passed the federated certificate
base,complementary,0.1,300,4,9013,centralized-tree-gp,0.0,0.3333333333333333,0.3333333333333333,5.944116899559136e-05,0.08465386927613575,0.0,1.0,0.7950479030000679,0,1512,"expr:add(sin(x2),x1);expr:add(square(x3),x1);x1",-0.004114 + 0.9871*(sin(x2)+x1) + 0.4914*((x3)^2+x1) + 0.5205*x1,generation budget reached
base,complementary,0.1,300,4,9013,federated-tree-gp-style,0.0,0.3333333333333333,0.3333333333333333,5.944116899557338e-05,0.08465386927613575,0.0,1.0,0.994928525999967,548480,1512,"expr:add(sin(x2),x1);expr:add(square(x3),x1);x1",-0.004114 + 0.9871*(sin(x2)+x1) + 0.4914*((x3)^2+x1) + 0.5205*x1,generation budget reached
base,complementary,0.1,300,4,9013,centralized-residual-counterexample-gp,0.0,0.3333333333333333,0.3333333333333333,5.944116899559136e-05,0.08465386927613575,0.0,1.0,0.8378705439999976,0,1502,"expr:add(sin(x2),x1);expr:add(square(x3),x1);x1",-0.004114 + 0.9871*(sin(x2)+x1) + 0.4914*((x3)^2+x1) + 0.5205*x1,generation budget reached
base,complementary,0.1,300,4,9014,fedfalsify-v05,1.0,1.0,1.0,1.6406344379465173e-05,0.08633029672403665,0.0,1.0,0.33128856299981635,237820,5,sin(x2);x1;x3^2,0.001893 + 2.003·x₁ + 0.5016·x₃² + 0.9827·sin(x₂),target federated MSE reached; no replacement passed the federated certificate
base,complementary,0.1,300,4,9014,centralized-tree-gp,0.0,0.5,0.6666666666666666,0.001078762515994308,0.0946277872257187,0.0,1.0,0.8617261780000263,0,1586,"cos(x3);expr:sin(mul(x3,x3));sin(x2);x1",1.405 - 1.419*cos(x3) - 0.1739*sin((x3*x3)) + 0.9825*sin(x2) + 2.002*x1,generation budget reached
base,complementary,0.1,300,4,9014,federated-tree-gp-style,0.0,0.5,0.6666666666666666,0.001078762515994307,0.09462778722571871,0.0,1.0,1.3438258639998821,638912,1586,"cos(x3);expr:sin(mul(x3,x3));sin(x2);x1",1.405 - 1.419*cos(x3) - 0.1739*sin((x3*x3)) + 0.9825*sin(x2) + 2.002*x1,generation budget reached
base,complementary,0.1,300,4,9014,centralized-residual-counterexample-gp,0.0,0.25,0.3333333333333333,2.1425504443498192e-05,0.08642034463664466,0.0,1.0,1.4431965430003402,0,1605,"cos(x3);expr:add(sin(x2),x1);expr:mul(sin(x3),x3);x1",2.284 + 0.9828*(sin(x2)+x1) - 2.274*cos(x3) - 0.6652*(sin(x3)*x3) + 1.021*x1,generation budget reached
base,complementary,0.1,300,4,9015,fedfalsify-v05,1.0,1.0,1.0,3.870796788601169e-05,0.09225530744616253,0.0,1.0,0.49668256099994323,237654,5,sin(x2);x1;x3^2,0.02016 + 1.991·x₁ + 0.4964·x₃² + 1.009·sin(x₂),target federated MSE reached; no replacement passed the federated certificate
base,complementary,0.1,300,4,9015,centralized-tree-gp,0.0,0.0,0.0,4.135815089506458e-05,0.09222795203727743,1.0,1.0,1.3474225960003423,0,1580,"expr:add(sin(x2),x1);expr:add(square(x3),x1);expr:add(square(x3),x4);expr:add(x1,x1)",0.02035 + 1.009*(sin(x2)+x1) + 0.5018*((x3)^2+x1) - 0.005479*((x3)^2+x4) + 0.2399*(x1+x1),generation budget reached
base,complementary,0.1,300,4,9015,federated-tree-gp-style,0.0,0.0,0.0,4.1358150895073894e-05,0.09222795203727745,1.0,1.0,1.5211244469996927,604992,1580,"expr:add(sin(x2),x1);expr:add(square(x3),x1);expr:add(square(x3),x4);expr:add(x1,x1)",0.02035 + 1.009*(sin(x2)+x1) + 0.5018*((x3)^2+x1) - 0.005479*((x3)^2+x4) + 0.2399*(x1+x1),generation budget reached
base,complementary,0.1,300,4,9015,centralized-residual-counterexample-gp,0.0,0.0,0.0,0.0028112805839709378,0.12766286531345905,1.0,1.0,0.8943851880003422,0,1558,"expr:add(sin(x2),sin(x4));expr:add(sin(x2),x1);expr:add(square(x3),x4);expr:add(x1,x1)",0.05665 - 0.6339*(sin(x2)+sin(x4)) + 1.629*(sin(x2)+x1) + 0.4637*((x3)^2+x4) + 0.1795*(x1+x1),generation budget reached
base,spurious,0.03,300,4,9011,fedfalsify-v05,1.0,1.0,1.0,4.850799938778649e-07,0.008347824322405868,0.0,1.0,0.2979221000000507,238474,5,sin(x2);x1;x3^2,-0.003593 + 2·x₁ + 0.5008·x₃² + 0.9999·sin(x₂),target federated MSE reached; no replacement passed the federated certificate
base,spurious,0.03,300,4,9011,centralized-tree-gp,0.0,0.0,0.0,0.0022556158725490845,0.01799101321772327,0.0,1.0,0.840695400000186,0,1531,"expr:add(sin(x1),square(x3));expr:add(sin(x2),x1);expr:add(x1,x1);expr:sin(add(x1,x1))",0.01434 + 0.4928*(sin(x1)+(x3)^2) + 1.008*(sin(x2)+x1) + 0.3734*(x1+x1) - 0.1806*sin((x1+x1)),generation budget reached
base,spurious,0.03,300,4,9011,federated-tree-gp-style,0.0,0.0,0.0,0.0022556158725491266,0.01799101321772326,0.0,1.0,1.122691439999926,579520,1531,"expr:add(sin(x1),square(x3));expr:add(sin(x2),x1);expr:add(x1,x1);expr:sin(add(x1,x1))",0.01434 + 0.4928*(sin(x1)+(x3)^2) + 1.008*(sin(x2)+x1) + 0.3734*(x1+x1) - 0.1806*sin((x1+x1)),generation budget reached
base,spurious,0.03,300,4,9011,centralized-residual-counterexample-gp,0.0,0.0,0.0,0.0022556158725490845,0.01799101321772327,0.0,1.0,0.9205060530002811,0,1525,"expr:add(sin(x1),square(x3));expr:add(sin(x2),x1);expr:add(x1,x1);expr:sin(add(x1,x1))",0.01434 + 0.4928*(sin(x1)+(x3)^2) + 1.008*(sin(x2)+x1) + 0.3734*(x1+x1) - 0.1806*sin((x1+x1)),generation budget reached
base,spurious,0.03,300,4,9012,fedfalsify-v05,1.0,1.0,1.0,1.4474955286611878e-06,0.007339966415384224,0.0,1.0,0.3085102130003179,238452,5,sin(x2);x1;x3^2,0.005731 + 2.001·x₁ + 0.4985·x₃² + 1.001·sin(x₂),target federated MSE reached; no replacement passed the federated certificate
base,spurious,0.03,300,4,9012,centralized-tree-gp,0.0,0.6666666666666666,0.6666666666666666,1.4474955321576242e-06,0.007339966415384225,0.0,1.0,0.8819365800000014,0,1621,"expr:add(sin(x2),x1);x1;x3^2",0.005731 + 1.001*(sin(x2)+x1) + 0.4985*(x3*x3) + 1.001*x1,generation budget reached
base,spurious,0.03,300,4,9012,federated-tree-gp-style,0.0,0.6666666666666666,0.6666666666666666,1.447495532157712e-06,0.007339966415384224,0.0,1.0,1.097544939999807,652864,1621,"expr:add(sin(x2),x1);x1;x3^2",0.005731 + 1.001*(sin(x2)+x1) + 0.4985*(x3*x3) + 1.001*x1,generation budget reached
base,spurious,0.03,300,4,9012,centralized-residual-counterexample-gp,0.0,0.6666666666666666,0.6666666666666666,1.4474955321576242e-06,0.007339966415384225,0.0,1.0,0.8756463649997386,0,1573,"expr:add(sin(x2),x1);x1;x3^2",0.005731 + 1.001*(sin(x2)+x1) + 0.4985*(x3*x3) + 1.001*x1,generation budget reached
base,spurious,0.03,300,4,9013,fedfalsify-v05,1.0,1.0,1.0,4.9229179310632436e-06,0.008406170137167544,0.0,1.0,0.29948447100014164,238325,5,sin(x2);x1;x3^2,-0.008963 + 1.998·x₁ + 0.5028·x₃² + 1.007·sin(x₂),target federated MSE reached; no replacement passed the federated certificate
base,spurious,0.03,300,4,9013,centralized-tree-gp,0.0,0.3333333333333333,0.3333333333333333,0.0004568700496454331,0.01168094892526093,0.0,1.0,0.869290177000039,0,1617,"expr:add(cos(x3),square(x3));expr:add(sin(x2),x1);x1",-0.6937 + 0.7529*(cos(x3)+(x3)^2) + 1.009*(sin(x2)+x1) + 0.99*x1,generation budget reached
base,spurious,0.03,300,4,9013,federated-tree-gp-style,0.0,0.3333333333333333,0.3333333333333333,0.0004568700496454303,0.011680948925260932,0.0,1.0,1.320310167000116,636032,1617,"expr:add(cos(x3),square(x3));expr:add(sin(x2),x1);x1",-0.6937 + 0.7529*(cos(x3)+(x3)^2) + 1.009*(sin(x2)+x1) + 0.99*x1,generation budget reached
base,spurious,0.03,300,4,9013,centralized-residual-counterexample-gp,0.0,0.25,0.3333333333333333,0.0004679522481285914,0.011853189220977172,0.0,1.0,1.4536226810000699,0,1591,"expr:add(sin(x2),x1);expr:square(add(sin(x3),sin(x3)));expr:square(mul(x3,x3));x1",-0.0571 + 1.007*(sin(x2)+x1) + 0.1849*((sin(x3)+sin(x3)))^2 + 0.08413*((x3*x3))^2 + 0.9932*x1,generation budget reached
base,spurious,0.03,300,4,9014,fedfalsify-v05,1.0,1.0,1.0,1.649719684140743e-06,0.008148614715406635,0.0,1.0,0.48330671900021116,238160,5,sin(x2);x1;x3^2,-0.002344 + 1.998·x₁ + 0.501·x₃² + 1.003·sin(x₂),target federated MSE reached; no replacement passed the federated certificate
base,spurious,0.03,300,4,9014,centralized-tree-gp,0.0,0.3333333333333333,0.3333333333333333,1.649719684098461e-06,0.008148614715406635,0.0,1.0,1.4518451180001648,0,1624,"expr:add(sin(x2),x1);expr:add(square(x3),square(x3));x1",-0.002344 + 1.003*(sin(x2)+x1) + 0.2505*((x3)^2+(x3)^2) + 0.995*x1,generation budget reached
base,spurious,0.03,300,4,9014,federated-tree-gp-style,0.0,0.3333333333333333,0.3333333333333333,1.6497196840981996e-06,0.008148614715406637,0.0,1.0,1.670772095999837,667456,1624,"expr:add(sin(x2),x1);expr:add(square(x3),square(x3));x1",-0.002344 + 1.003*(sin(x2)+x1) + 0.2505*((x3)^2+(x3)^2) + 0.995*x1,generation budget reached
base,spurious,0.03,300,4,9014,centralized-residual-counterexample-gp,0.0,0.3333333333333333,0.3333333333333333,1.6497196880715714e-06,0.008148614715406637,0.0,1.0,0.9650533450003422,0,1616,"expr:add(sin(x2),square(x3));expr:add(sin(x2),x1);x1",-0.002344 + 0.501*(sin(x2)+(x3)^2) + 0.5017*(sin(x2)+x1) + 1.496*x1,generation budget reached
base,spurious,0.03,300,4,9015,fedfalsify-v05,1.0,1.0,1.0,2.3293042069219315e-06,0.008082622504486664,0.0,1.0,0.29657204700015427,238391,5,sin(x2);x1;x3^2,0.003895 + 1.999·x₁ + 0.5003·x₃² + 1.004·sin(x₂),target federated MSE reached; no replacement passed the federated certificate
base,spurious,0.03,300,4,9015,centralized-tree-gp,0.0,0.0,0.0,0.003387109734545915,0.0305586531599002,0.0,1.0,0.8845871169996826,0,1587,"expr:add(sin(x1),square(x3));expr:add(sin(x2),x1);expr:add(x1,x1);expr:square(add(cos(x2),square(x3)))",0.06804 + 0.4075*(sin(x1)+(x3)^2) + 1.011*(sin(x2)+x1) + 0.3938*(x1+x1) + 0.01516*((cos(x2)+(x3)^2))^2,generation budget reached
base,spurious,0.03,300,4,9015,federated-tree-gp-style,0.0,0.0,0.0,0.00338710973454597,0.0305586531599002,0.0,1.0,1.1104431210001167,630784,1587,"expr:add(sin(x1),square(x3));expr:add(sin(x2),x1);expr:add(x1,x1);expr:square(add(cos(x2),square(x3)))",0.06804 + 0.4075*(sin(x1)+(x3)^2) + 1.011*(sin(x2)+x1) + 0.3938*(x1+x1) + 0.01516*((cos(x2)+(x3)^2))^2,generation budget reached
base,spurious,0.03,300,4,9015,centralized-residual-counterexample-gp,0.0,0.0,0.0,0.004116370759395574,0.03443916336790557,0.0,1.0,0.8742640450000181,0,1563,"expr:add(sin(x1),square(x3));expr:add(sin(x2),x1);expr:add(x1,x1)",0.04533 + 0.4824*(sin(x1)+(x3)^2) + 1.017*(sin(x2)+x1) + 0.3733*(x1+x1),generation budget reached
base,spurious,0.1,300,4,9011,fedfalsify-v05,1.0,1.0,1.0,5.3897776957257875e-06,0.09275360358228747,0.0,1.0,0.30600730100013607,237899,5,sin(x2);x1;x3^2,-0.01198 + 1.999·x₁ + 0.5026·x₃² + 0.9996·sin(x₂),target federated MSE reached; no replacement passed the federated certificate
base,spurious,0.1,300,4,9011,centralized-tree-gp,0.0,0.0,0.0,7.227666477315918e-06,0.09274639390142281,0.0,1.0,0.7888633789998494,0,1525,"expr:add(sin(x1),square(x3));expr:add(sin(x1),x1);expr:add(sin(x2),x1);expr:add(x1,x1)",-0.01186 + 0.5026*(sin(x1)+(x3)^2) - 0.4944*(sin(x1)+x1) + 0.9998*(sin(x2)+x1) + 0.7447*(x1+x1),generation budget reached
base,spurious,0.1,300,4,9011,federated-tree-gp-style,0.0,0.0,0.0,7.2276664773000755e-06,0.09274639390142281,0.0,1.0,1.0507201289997283,569984,1525,"expr:add(sin(x1),square(x3));expr:add(sin(x1),x1);expr:add(sin(x2),x1);expr:add(x1,x1)",-0.01186 + 0.5026*(sin(x1)+(x3)^2) - 0.4944*(sin(x1)+x1) + 0.9998*(sin(x2)+x1) + 0.7447*(x1+x1),generation budget reached
base,spurious,0.1,300,4,9011,centralized-residual-counterexample-gp,0.0,0.0,0.0,7.227666477315918e-06,0.09274639390142281,0.0,1.0,0.8567202089998318,0,1525,"expr:add(sin(x1),square(x3));expr:add(sin(x1),x1);expr:add(sin(x2),x1);expr:add(x1,x1)",-0.01186 + 0.5026*(sin(x1)+(x3)^2) - 0.4944*(sin(x1)+x1) + 0.9998*(sin(x2)+x1) + 0.7447*(x1+x1),generation budget reached
base,spurious,0.1,300,4,9012,fedfalsify-v05,1.0,1.0,1.0,1.6083283692329883e-05,0.08155518239315805,0.0,1.0,0.30527537300031327,237940,5,sin(x2);x1;x3^2,0.0191 + 2.005·x₁ + 0.4949·x₃² + 1.002·sin(x₂),target federated MSE reached; no replacement passed the federated certificate
base,spurious,0.1,300,4,9012,centralized-tree-gp,0.0,0.3333333333333333,0.3333333333333333,1.6083283703827244e-05,0.08155518239315805,0.0,1.0,0.8999849770002584,0,1606,"expr:add(sin(x2),x1);expr:add(square(x3),x1);x1",0.0191 + 1.002*(sin(x2)+x1) + 0.4949*((x3)^2+x1) + 0.5077*x1,generation budget reached
base,spurious,0.1,300,4,9012,federated-tree-gp-style,0.0,0.3333333333333333,0.3333333333333333,1.608328370382516e-05,0.08155518239315805,0.0,1.0,1.226912263000031,643072,1606,"expr:add(sin(x2),x1);expr:add(square(x3),x1);x1",0.0191 + 1.002*(sin(x2)+x1) + 0.4949*((x3)^2+x1) + 0.5077*x1,generation budget reached
base,spurious,0.1,300,4,9012,centralized-residual-counterexample-gp,0.0,0.0,0.0,1.608328370871612e-05,0.08155518239315805,0.0,1.0,1.4698300730001392,0,1600,"expr:add(sin(x2),x1);expr:add(square(x3),x1);expr:add(x1,x1)",0.0191 + 1.002*(sin(x2)+x1) + 0.4949*((x3)^2+x1) + 0.2538*(x1+x1),generation budget reached
base,spurious,0.1,300,4,9013,fedfalsify-v05,1.0,1.0,1.0,5.469908815341862e-05,0.09340189041297274,0.0,1.0,0.4626148099996499,237771,5,sin(x2);x1;x3^2,-0.02988 + 1.995·x₁ + 0.5092·x₃² + 1.023·sin(x₂),target federated MSE reached; no replacement passed the federated certificate
base,spurious,0.1,300,4,9013,centralized-tree-gp,0.0,0.25,0.3333333333333333,0.0002240509689575302,0.09446770833384005,0.0,1.0,1.4079312560002109,0,1576,"expr:add(sin(x2),x1);expr:mul(cos(x3),square(x3));expr:mul(sin(x3),sin(x3));sin(x2)",-0.05795 + 1.996*(sin(x2)+x1) - 0.5896*(cos(x3)*(x3)^2) + 1.255*(sin(x3)*sin(x3)) - 0.9732*sin(x2),generation budget reached
base,spurious,0.1,300,4,9013,federated-tree-gp-style,0.0,0.25,0.3333333333333333,0.00022405096895753167,0.09446770833384005,0.0,1.0,1.6762902189998385,603648,1576,"expr:add(sin(x2),x1);expr:mul(cos(x3),square(x3));expr:mul(sin(x3),sin(x3));sin(x2)",-0.05795 + 1.996*(sin(x2)+x1) - 0.5896*(cos(x3)*(x3)^2) + 1.255*(sin(x3)*sin(x3)) - 0.9732*sin(x2),generation budget reached
base,spurious,0.1,300,4,9013,centralized-residual-counterexample-gp,0.0,0.25,0.3333333333333333,0.004790949720386712,0.13580526030161869,1.0,1.0,0.938074701000005,0,1566,"expr:add(sin(x2),x1);expr:add(sin(x3),square(x3));expr:square(add(cos(x4),square(x3)));sin(x2)",0.1225 + 1.995*(sin(x2)+x1) + 0.1576*(sin(x3)+(x3)^2) - 0.965*sin(x2) + 0.05543*((cos(x4)+(x3)^2))^2,generation budget reached
base,spurious,0.1,300,4,9014,fedfalsify-v05,1.0,1.0,1.0,1.833021867625086e-05,0.0905401635045182,0.0,1.0,0.31903351500022836,237509,5,sin(x2);x1;x3^2,-0.007814 + 1.993·x₁ + 0.5034·x₃² + 1.009·sin(x₂),target federated MSE reached; no replacement passed the federated certificate
base,spurious,0.1,300,4,9014,centralized-tree-gp,0.0,0.25,0.3333333333333333,0.00011070060793373885,0.09011935394310257,0.0,1.0,0.9026509330001318,0,1568,"expr:add(sin(x1),sin(x2));expr:add(sin(x1),square(x3));expr:add(sin(x2),x1);x1",-0.0067 - 0.4432*(sin(x1)+sin(x2)) + 0.5039*(sin(x1)+(x3)^2) + 1.454*(sin(x2)+x1) + 0.5098*x1,generation budget reached
base,spurious,0.1,300,4,9014,federated-tree-gp-style,0.0,0.25,0.3333333333333333,0.00011070060793374503,0.09011935394310255,0.0,1.0,1.1481997939999928,623872,1568,"expr:add(sin(x1),sin(x2));expr:add(sin(x1),square(x3));expr:add(sin(x2),x1);x1",-0.0067 - 0.4432*(sin(x1)+sin(x2)) + 0.5039*(sin(x1)+(x3)^2) + 1.454*(sin(x2)+x1) + 0.5098*x1,generation budget reached
